OBJECTID,globalid,nhfr_uid,nhfr_facility_code,country,iso,state,lga,lga_name_disagreement,ward,ward_name_disagreement,facility_name,facility_name_source,ownership,ownership_type,facility_level,facility_level_option,latitude,longitude,geocoordinates_source,last_updated,x,y
17507,1f3eadc9-5cb3-4a7f-ac0c-838467bf61c4,58678303.0,19/04/1/1/1/0006,Nigeria,NGA,Kano,Bebeji,0,Durmawa,0,Dawakin Dogo Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6229300004,8.27951199974,GRID3_EHEALTH,2024-11-11,8.27951200000007,11.6229300000001
17508,e3734c50-9efe-433a-8811-0bc1abcf63e5,79295116.0,19/26/1/1/1/0019,Nigeria,NGA,Kano,Kunchi,0,Gwarmai (Bebeji),0,Kuku Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.3729950001,8.28190700037,GRID3_EHEALTH,2024-11-11,8.28190700000005,12.3729950000001
17509,4003a824-07fc-424b-ba22-af3e82a79d08,57690100.0,19/39/1/1/1/0005,Nigeria,NGA,Kano,Tofa,0,Gajida,0,Gadija Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.0810950147,8.28230223964,GRID3_EHEALTH,2024-11-11,8.28230224000004,12.0810950150001
17510,02827623-0a28-4f2e-94ad-cb8e574c1764,31124205.0,19/04/1/1/1/0020,Nigeria,NGA,Kano,Bebeji,0,Gwarmai (Bebeji),0,Unguwar Labi Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.4609350004,8.28292900006,GRID3_EHEALTH,2024-11-11,8.28292900000002,11.4609350000001
17511,2b7dcfb4-8e8f-4e0c-99ac-03dde7980727,40317655.0,19/05/1/1/1/0003,Nigeria,NGA,Kano,Bichi,0,Waire,0,Balli Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.3119037846,8.28497150745,GRID3_EHEALTH,2024-11-11,8.28497150700002,12.311903785
17512,264597f6-8e2a-475c-8262-9ab6d5561e7f,78755369.0,19/39/1/1/1/0007,Nigeria,NGA,Kano,Tofa,0,Yanoko,0,Jagaja Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.0340189998,8.28862799993,GRID3_EHEALTH,2024-11-11,8.28862800000007,12.0340190000001
17513,e7ae0928-d9cd-4d99-b08a-bbb8ec22c9e9,42474323.0,19/05/1/1/1/0016,Nigeria,NGA,Kano,Bichi,0,Badume,0,Gulbi Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1816840001,8.28877600004,GRID3_EHEALTH,2024-11-11,8.28877600000004,12.1816840000001
17514,6a822658-79d8-40f6-9bba-fe4350f43307,42537249.0,19/05/1/1/1/0045,Nigeria,NGA,Kano,Bichi,0,Badume,0,Yakasai Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.2019279998,8.29185900013,GRID3_EHEALTH,2024-11-11,8.29185900000004,12.2019280000001
17515,fe278beb-e7ad-406a-87c1-1823c79c0078,19364725.0,19/05/1/1/1/0048,Nigeria,NGA,Kano,Bichi,0,Badume,0,Yanbundu Health Clinic,NHFR_2024,Public,Local Government,Primary,Health Post,12.2691593195,8.293137523,GRID3_EHEALTH,2024-11-11,8.29313752300004,12.269159319
17516,c36cd73d-fef3-4f9b-a154-9b8bb3861ea5,30731786.0,19/10/1/1/1/0041,Nigeria,NGA,Kano,Dawakin Tofa,0,Marke,0,Yarrutu Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1172110963,8.29592454989,GRID3_EHEALTH,2024-11-11,8.29592455000005,12.1172110960001
17517,f07e34b3-baa3-4e97-a58e-0d3e225caa2c,13870805.0,19/34/1/1/1/0015,Nigeria,NGA,Kano,Rimin Gado,0,Tamawa,0,Magari Ingila Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9214964043,8.30193652198,GRID3_EHEALTH,2024-11-11,8.30193652200006,11.921496404
17518,ca0dca4c-2c2a-4574-b9f8-01795c466568,25536319.0,19/26/1/1/1/0028,Nigeria,NGA,Kano,Kunchi,0,Kunchi,0,Sodawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.5039960001,8.30304599973,GRID3_EHEALTH,2024-11-11,8.30304600000005,12.503996
17519,6cf4fa4f-d747-462c-9de8-1101e9877fc6,66938991.0,19/26/1/1/1/0014,Nigeria,NGA,Kano,Kunchi,0,Kasuwar Kuka,0,Jodade Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.3720521364,8.30572998455,GRID3_EHEALTH,2024-11-11,8.30572998500003,12.372052136
17520,79912918-11ad-449f-9e69-d8a36c960c9b,31978659.0,19/28/1/1/1/0019,Nigeria,NGA,Kano,Madobi,0,Rikadawa,0,Rikadawa Health Clinic,NHFR_2024,Public,Local Government,Primary,Health Post,11.7336400887,8.30893840573,GRID3_EHEALTH,2024-11-11,8.30893840600004,11.7336400890001
17521,131440d3-6699-416f-86cb-de0d0c300f94,50547722.0,19/17/1/2/2/0005,Nigeria,NGA,Kano,Gwale,0,Sani Mainagge,0,Ivory Clinic and Maternity,NHFR_2024,Private,For Profit,Secondary,Primary Health Center,11.9837999996,8.49592699978,GRID3_EHEALTH,2024-11-11,8.49592700000005,11.9838
17522,35237b2d-3bf2-4f26-a2e4-8e93cbeeb898,35659221.0,19/26/1/1/1/0026,Nigeria,NGA,Kano,Kunchi,0,Shamakawa,0,Shamakawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.433254,8.31029299965,GRID3_EHEALTH,2024-11-11,8.31029300000006,12.433254
17523,37eeb8eb-72e4-4e16-8a11-1d34d3e80e35,59329194.0,19/26/1/1/1/0015,Nigeria,NGA,Kano,Kunchi,0,Gwarmai (Bebeji),0,Kargon Kunchi Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.4016479995,8.31350299984,GRID3_EHEALTH,2024-11-11,8.31350300000003,12.401648
17524,b32ba899-3384-4fe7-829c-9375d0ca6448,28559539.0,19/04/1/1/1/0015,Nigeria,NGA,Kano,Bebeji,0,Kuki,0,Nassarawar Kuki Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.4093260003,8.31445200048,GRID3_EHEALTH,2024-11-11,8.31445200000007,11.409326
17525,7d269d9c-5e83-42eb-b173-a44417ce87dc,69486504.0,19/04/1/1/1/0019,Nigeria,NGA,Kano,Bebeji,0,Tariwa,0,Tariwa Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,11.598727,8.31496299983,GRID3_EHEALTH,2024-11-11,8.31496300000003,11.5987270000001
17526,6c8eb5ca-cc9e-4ba0-a9b5-1fb6cc1a378e,78553611.0,19/41/1/1/1/0020,Nigeria,NGA,Kano,Tudun Wada,0,Yaryasa,0,Sumana Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.274968,8.31866400034,GRID3_EHEALTH,2024-11-11,8.31866400000007,11.2749680000001
17527,96917ef9-0068-4529-9339-c42b1c77adfd,86411954.0,19/10/1/1/1/0022,Nigeria,NGA,Kano,Dawakin Tofa,0,Gargari,0,Gwamai Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1851954755,8.31935256481,GRID3_EHEALTH,2024-11-11,8.31935256500003,12.1851954750001
17528,c5ea372e-e418-434c-bbb0-4709a6419f97,48525958.0,19/05/1/1/1/0041,Nigeria,NGA,Kano,Bichi,0,Badume,0,Tsaure Health Clinic,NHFR_2024,Public,Local Government,Primary,Health Post,12.206654923,8.31970673905,GRID3_EHEALTH,2024-11-11,8.31970673900003,12.206654923
17529,2c5d538e-0181-4217-95e7-e9466f36930d,85043346.0,19/10/1/1/1/0013,Nigeria,NGA,Kano,Dawakin Tofa,0,Gargari,0,Dogon Marke Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1543259485,8.32031295746,GRID3_EHEALTH,2024-11-11,8.32031295700006,12.1543259480001
17530,8e3d9f72-3c75-4b5f-a6dc-a6cfce8020b5,58445280.0,19/39/1/1/1/0002,Nigeria,NGA,Kano,Tofa,0,Lambu,0,Dansudu Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9977895551,8.3262515785,GRID3_EHEALTH,2024-11-11,8.32625157800004,11.9977895550001
17531,334f3e12-f12d-4eba-a633-8afa88ca43b6,83835160.0,19/28/1/1/1/0009,Nigeria,NGA,Kano,Madobi,0,Gora,0,Gora Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,11.8178711289,8.326992062,GRID3_EHEALTH,2024-11-11,8.32699206200004,11.817871129
17532,b8c442ad-9f4e-45b9-97e2-fc3938fed665,27053447.0,19/26/1/1/1/0030,Nigeria,NGA,Kano,Kunchi,0,Kasuwar Kuka,0,Tofawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.3468786613,8.3288990583,GRID3_EHEALTH,2024-11-11,8.32889905800005,12.3468786610001
17533,2eda0177-180b-4d84-8f23-42a7b2971388,40916342.0,19/26/1/1/1/0029,Nigeria,NGA,Kano,Kunchi,0,Kasuwar Kuka,0,Tabanni Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.4137558398,8.32987814496,GRID3_EHEALTH,2024-11-11,8.32987814500007,12.41375584
17534,fbbae7d1-3da8-4d06-8b69-04db0f2ae3f0,68124958.0,19/34/1/1/1/0014,Nigeria,NGA,Kano,Rimin Gado,0,Tamawa,0,Magari Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9191567297,8.33205120344,GRID3_EHEALTH,2024-11-11,8.33205120300005,11.9191567300001
17535,f00adc9b-21e0-439a-be9a-e4ee156b6b00,13249666.0,19/05/1/1/1/0023,Nigeria,NGA,Kano,Bichi,0,Badume,0,Kawaji Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.2319276802,8.33297404007,GRID3_EHEALTH,2024-11-11,8.33297404000007,12.2319276800001
17536,4276024c-0131-4261-aa7f-dd858338dc05,56611210.0,19/10/1/1/1/0011,Nigeria,NGA,Kano,Dawakin Tofa,0,Dawakin West,0,Dawakin Tofa Government Grammer Secondary School Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1024250002,8.33398099975,GRID3_EHEALTH,2024-11-11,8.33398100000005,12.102425
17537,8cd864ad-accf-4649-84ed-0d351e81766d,20190468.0,19/05/1/1/1/0006,Nigeria,NGA,Kano,Bichi,0,Yallami,0,Daddo Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.2999492984,8.33555260582,GRID3_EHEALTH,2024-11-11,8.33555260600002,12.2999492980001
17538,d8308029-fd28-4d4c-8318-a02f5f5248a9,37518666.0,19/10/1/1/1/0010,Nigeria,NGA,Kano,Dawakin Tofa,0,Dawakin East,0,Dawakin Tofa Science Secondary School Clinic,NHFR_2024,Public,State Government,Primary,Primary Health Clinic,12.1183900001,8.33895100013,GRID3_EHEALTH,2024-11-11,8.33895100000007,12.11839
17539,89a7cea4-1b27-4bcb-b679-ebd7e9c511ed,23731493.0,19/05/1/1/1/0026,Nigeria,NGA,Kano,Bichi,0,Badume,0,Kyauta Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1939240004,8.33940200043,GRID3_EHEALTH,2024-11-11,8.33940200000006,12.193924
17540,5c37a274-b3d6-47f0-8048-6eeda86ad6a4,43606796.0,19/05/1/1/1/0043,Nigeria,NGA,Kano,Bichi,0,Fagwalo,0,Tukuibi Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.2675027734,8.34175917403,GRID3_EHEALTH,2024-11-11,8.34175917400006,12.267502773
17541,827783c2-defa-41cf-8f55-4a5208e3b843,84023753.0,19/04/1/1/1/0008,Nigeria,NGA,Kano,Bebeji,0,Tariwa,0,Dutsen Garma Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6225680002,8.34621900006,GRID3_EHEALTH,2024-11-11,8.34621900000008,11.6225680000001
17542,11d482b3-396d-4251-820f-07c504f4c052,24940354.0,19/28/1/1/1/0003,Nigeria,NGA,Kano,Madobi,0,Rikadawa,0,Chikawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.7322168887,8.34722070975,GRID3_EHEALTH,2024-11-11,8.34722071000004,11.732216889
17543,1ab39b95-a48c-4fb6-8192-1a414b355de4,51130448.0,19/41/1/1/1/0018,Nigeria,NGA,Kano,Tudun Wada,0,Jan Dutse,0,Ruwan Tabo Primary Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,11.3219771,8.35235636223,GRID3_EHEALTH,2024-11-11,8.35235636200002,11.3219771
17544,961cde9b-9640-4f29-a3a9-dcde63803a4e,42722149.0,19/26/1/1/1/0017,Nigeria,NGA,Kano,Kunchi,0,Kasuwar Kuka,0,Kasuwar Kuka Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Center,12.4298979997,8.35251700034,GRID3_EHEALTH,2024-11-11,8.35251700000003,12.429898
17545,10c671db-dc1a-4f42-a9a3-8a2aabfb0304,53394047.0,19/28/1/1/1/0015,Nigeria,NGA,Kano,Madobi,0,Kubarachi,0,Kubarachi Health Clinic,NHFR_2024,Public,Local Government,Primary,Health Post,11.7581548653,8.35508823209,GRID3_EHEALTH,2024-11-11,8.35508823200007,11.7581548650001
17546,846d6037-d164-48e6-83e7-94ed580368cc,19524780.0,19/26/1/1/1/0003,Nigeria,NGA,Kano,Kunchi,0,Kasuwar Kuka,0,Dankwai Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.4104481715,8.35623694087,GRID3_EHEALTH,2024-11-11,8.35623694100008,12.410448171
17547,4e587aa3-bb4c-4972-a669-200e0aaddcd5,12396640.0,19/10/1/1/1/0020,Nigeria,NGA,Kano,Dawakin Tofa,0,Gargari,0,Gudau Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1799049999,8.35700600039,GRID3_EHEALTH,2024-11-11,8.35700600000007,12.1799050000001
17548,0cd5e232-b12a-4b26-88ff-bb6b7129c908,25170457.0,19/11/1/1/1/0006,Nigeria,NGA,Kano,Doguwa,0,Dariyar Shere,0,Dariyar Shere Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,10.6704780073,8.74104791333,GRID3_EHEALTH,2024-11-11,8.74104791300005,10.670478007
17549,d79ff389-5b4c-40af-a609-e134c155f6b4,43542442.0,19/10/1/1/1/0014,Nigeria,NGA,Kano,Dawakin Tofa,0,Gargari,0,Dungurawa Health Clinic,NHFR_2024,Public,Local Government,Primary,Health Post,12.1629849704,8.35769660786,GRID3_EHEALTH,2024-11-11,8.35769660800003,12.16298497
17550,eb98b323-eb5f-4490-a7a4-32bde3f2968c,25218844.0,19/28/1/1/1/0011,Nigeria,NGA,Kano,Madobi,0,Rikadawa,0,Jirgwai Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.7387920002,8.35771999988,GRID3_EHEALTH,2024-11-11,8.35772000000003,11.738792
17551,270c252e-8d62-4726-9551-3f9fa39c1261,55006429.0,19/05/1/1/1/0031,Nigeria,NGA,Kano,Bichi,0,Kwamarawa,0,Margar Dari Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.2887699998,8.36799599986,GRID3_EHEALTH,2024-11-11,8.36799600000006,12.2887700000001
17552,76219fd7-8f29-441a-a977-30ac97106d69,37743422.0,19/10/1/1/1/0035,Nigeria,NGA,Kano,Dawakin Tofa,0,Kwa,0,Romi Health Clinic,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,12.125701094,8.36808868192,GRID3_EHEALTH,2024-11-11,8.36808868200006,12.125701094
17553,795e6560-e8fd-42fa-a745-90e8244864af,61983514.0,19/15/1/1/1/0015,Nigeria,NGA,Kano,Garum Mallam,0,Makwaro,0,Kwiwa Yamma Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.7216819995,8.36814299996,GRID3_EHEALTH,2024-11-11,8.36814300000003,11.7216819990001
17554,bab11cf7-c4d1-4b27-a2e7-bb36229c0730,70753117.0,19/39/1/1/1/0020,Nigeria,NGA,Kano,Tofa,0,Yarimawa,0,Yarimawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.0275778354,8.36859207327,GRID3_EHEALTH,2024-11-11,8.36859207300006,12.027577835
17555,4008ba88-b3bb-47da-99d3-52cecb9ecda6,55794741.0,19/28/1/1/1/0021,Nigeria,NGA,Kano,Madobi,0,Kafin Agur,0,Agalawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.8806192895,8.3705541826,GRID3_EHEALTH,2024-11-11,8.37055418300002,11.880619289
17556,c6104223-dbbb-4a0b-ae55-5dd8ba5a5c28,15277067.0,19/28/1/1/1/0005,Nigeria,NGA,Kano,Madobi,0,Kwankwaso,0,Daburau Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.8215350004,8.37223799974,GRID3_EHEALTH,2024-11-11,8.37223800000004,11.821535
17557,890e46d9-2874-4a30-99d2-6bb12c5dc3a0,62075946.0,19/10/1/1/1/0026,Nigeria,NGA,Kano,Dawakin Tofa,0,Danguguwa,0,Kadawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.0723599998,8.37260599999,GRID3_EHEALTH,2024-11-11,8.37260600000008,12.0723600000001
17558,8e5aafb8-1264-4a3c-983e-3d3ff9b45640,20958726.0,19/41/1/1/1/0008,Nigeria,NGA,Kano,Tudun Wada,0,Shuwaki (Twd),0,Fuskar Wambai Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.2847329996,8.37263300001,GRID3_EHEALTH,2024-11-11,8.37263300000006,11.2847330000001
17559,604d9f03-55ca-46fe-bba8-092e9645f236,77548746.0,19/34/1/1/1/0004,Nigeria,NGA,Kano,Rimin Gado,0,Karofin Yashi,0,Danshayi Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.8947841011,8.37565865207,GRID3_EHEALTH,2024-11-11,8.37565865200003,11.894784101
17560,989dc988-963f-4a81-87a2-61c72c7afa84,52216300.0,19/15/1/1/1/0013,Nigeria,NGA,Kano,Garum Mallam,0,Makwaro,0,Kwarken Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.7392828905,8.37645558961,GRID3_EHEALTH,2024-11-11,8.37645559000003,11.7392828910001
17561,3473d2bb-d9cf-454f-956d-7355fff97943,27417178.0,19/34/1/1/1/0017,Nigeria,NGA,Kano,Rimin Gado,0,Sakaratsa,0,Sakaratsa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9221318207,8.37715314508,GRID3_EHEALTH,2024-11-11,8.37715314500002,11.9221318210001
17562,df1769f7-dd8f-40d2-96f6-c5e21751ff3f,31201533.0,19/39/1/1/1/0008,Nigeria,NGA,Kano,Tofa,0,Janguza,0,Janguza Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.959353,8.37904000037,GRID3_EHEALTH,2024-11-11,8.37904000000003,11.959353
17563,18506201-0d86-42c7-b215-f4b25e6f9e96,27152449.0,19/10/1/1/1/0030,Nigeria,NGA,Kano,Dawakin Tofa,0,Kwa,0,Kwa Government Girls Secondary School Clinic,NHFR_2024,Public,State Government,Primary,Primary Health Clinic,12.1513070004,8.37990699995,GRID3_EHEALTH,2024-11-11,8.37990700000006,12.151307
17564,2962fabe-236f-4caa-be5a-80ce28ab3159,31821401.0,19/15/1/1/1/0014,Nigeria,NGA,Kano,Garum Mallam,0,Makwaro,0,Kwiwa Gabas Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.7263302397,8.38034040625,GRID3_EHEALTH,2024-11-11,8.38034040600007,11.72633024
17565,fb0164a2-ed1a-4cb1-8f79-99b3b08dd48b,50639011.0,19/04/1/1/1/0009,Nigeria,NGA,Kano,Bebeji,0,Gargai,0,Gargai Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.5447220973,8.38104108572,GRID3_EHEALTH,2024-11-11,8.38104108600004,11.544722097
17566,83a0ca67-54de-4554-8832-51738ba97f58,29306767.0,19/15/1/1/1/0002,Nigeria,NGA,Kano,Garum Mallam,0,Chiromawa,0,Chiromawa Kwari Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6159779997,8.38118099982,GRID3_EHEALTH,2024-11-11,8.38118100000003,11.615978
17567,fbbd5398-8e4f-41f0-a99c-1cb9b3b2bd3d,61172788.0,19/05/1/1/1/0002,Nigeria,NGA,Kano,Bichi,0,Kwamarawa,0,Bankaura Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.2707914816,8.38139310196,GRID3_EHEALTH,2024-11-11,8.38139310200006,12.270791482
17568,99d60daa-b5cb-4325-8f58-4c864425f2a2,53465348.0,19/10/1/1/1/0036,Nigeria,NGA,Kano,Dawakin Tofa,0,Danguguwa,0,Sarauniya Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.0883260277,8.3842370429,GRID3_EHEALTH,2024-11-11,8.38423704300004,12.088326028
17569,b0c920b4-2c08-4102-a1c1-363241e84c39,41539055.0,19/10/1/1/1/0045,Nigeria,NGA,Kano,Dawakin Tofa,0,Dawanau,0,Nassarawar Bagadawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1237961228,8.3842437539,GRID3_EHEALTH,2024-11-11,8.38424375400007,12.123796123
17570,5b065197-ef85-472e-880a-86421377aab6,13743775.0,19/39/1/1/1/0021,Nigeria,NGA,Kano,Tofa,0,Janguza,0,Tashar Kadiri Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9726470881,8.39122540064,GRID3_EHEALTH,2024-11-11,8.39122540100004,11.972647088
17571,6ffc453c-79e5-481a-b02f-253b97a53d4c,54403554.0,19/05/1/1/1/0039,Nigeria,NGA,Kano,Bichi,0,Kwamarawa,0,Tinki Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.3031459996,8.39256999956,GRID3_EHEALTH,2024-11-11,8.39257000000003,12.303146
17572,76841434-3025-4fa3-a5f8-17f186835df1,62330040.0,19/10/1/1/1/0003,Nigeria,NGA,Kano,Dawakin Tofa,0,Kwa,0,Chedi Babbar Ruga Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.1392739093,8.39303179687,GRID3_EHEALTH,2024-11-11,8.39303179700005,12.1392739090001
17573,fa3fed41-8e91-4f22-9ab7-048d1bd3b803,64990205.0,19/15/1/1/1/0025,Nigeria,NGA,Kano,Garum Mallam,0,Makwaro,0,Yantudu Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.7472915209,8.39419689766,GRID3_EHEALTH,2024-11-11,8.39419689800008,11.747291521
17574,661c4826-7545-4e53-a55c-fd22f14bb439,86865182.0,19/27/1/1/1/0002,Nigeria,NGA,Kano,Kura,0,Dalili,0,Azore Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.7588469998,8.3951270003,GRID3_EHEALTH,2024-11-11,8.39512700000006,11.7588470000001
17575,dda7bbdc-2e13-4873-81fb-c163f9e6e2ef,82117191.0,19/29/1/1/1/0008,Nigeria,NGA,Kano,Makoda,0,Makoda,0,Gamji Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.4220110004,8.39525300038,GRID3_EHEALTH,2024-11-11,8.39525300000003,12.4220110000001
17576,56ed4cbc-5469-4eaf-b56c-7cd7e1c65b0c,57487325.0,19/05/1/1/1/0004,Nigeria,NGA,Kano,Bichi,0,Saye,0,Bum Bum Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.2487130346,8.39700436157,GRID3_EHEALTH,2024-11-11,8.39700436200008,12.248713035
17577,2f676a66-7041-4f67-a215-76e82e19bd51,29266781.0,19/15/1/1/1/0029,Nigeria,NGA,Kano,Garum Mallam,0,Yadakwari,1,Danmaura Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.713549,8.40000899961,GRID3_EHEALTH,2024-11-11,8.40000900000007,11.7135490000001
17578,4168e60f-47f9-4f00-bec5-21b70f645627,40846869.0,19/28/1/1/1/0018,Nigeria,NGA,Kano,Madobi,0,Kwankwaso,0,Ningawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.8219239996,8.40064700005,GRID3_EHEALTH,2024-11-11,8.40064700000005,11.821924
17579,f2fc7dcb-dec9-4ba8-b2ca-ec3541c24f2b,46494187.0,19/10/1/1/1/0001,Nigeria,NGA,Kano,Dawakin Tofa,0,Dawanau,0,Bagadawa Health Post,NHFR_2024,Public,Unknown,Primary,Health Post,12.1206563516,8.40255318834,GRID3_EHEALTH,2024-11-11,8.40255318800007,12.120656352
17580,1f9264c6-a7a9-4f5b-97bc-d29160f4bf15,51001003.0,19/25/1/1/1/0007,Nigeria,NGA,Kano,Kumbotso,0,Danbare,0,Danjirima Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.9482636005,8.40578145953,GRID3_EHEALTH,2024-11-11,8.40578146000007,11.9482636000001
17581,d548ed99-879b-4f14-a1f1-fc74f8314dee,52916362.0,19/41/1/1/1/0032,Nigeria,NGA,Kano,Tudun Wada,0,Shuwaki (Twd),0,Shuwaki Health Post,NHFR_2024,Public,State Government,Primary,Health Post,11.3050599615,8.406462715,GRID3_EHEALTH,2024-11-11,8.40646271500003,11.305059961
17582,33c8108a-8d8f-4ecd-9f31-61034819cb08,51373743.0,19/34/1/1/1/0019,Nigeria,NGA,Kano,Tudun Wada,0,Karefa,0,Yalwa Primary Health Center,NHFR_2024,Public,Local Government,Primary,Primary Health Clinic,11.3335243478,8.41025691258,GRID3_EHEALTH,2024-11-11,8.41025691300007,11.333524348
17583,2ef62824-4fea-41e6-be73-c59b5f2eccfa,52508638.0,19/28/1/1/1/0017,Nigeria,NGA,Kano,Madobi,0,Burji,0,Maraya Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.8919430002,8.41080699995,GRID3_EHEALTH,2024-11-11,8.41080700000003,11.891943
17584,55b013b3-6b14-440b-a65e-b7b3962634e1,65804617.0,19/15/1/1/1/0020,Nigeria,NGA,Kano,Garum Mallam,0,Chiromawa,0,Shakura Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.6289879996,8.41107000013,GRID3_EHEALTH,2024-11-11,8.41107000000005,11.628988
17585,fe443dc4-b665-45ef-b28e-0882e9645ed5,21333294.0,19/27/1/1/1/0026,Nigeria,NGA,Kano,Kura,0,Rugar Duka,0,Dinka Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.8054558505,8.41148179041,GRID3_EHEALTH,2024-11-11,8.41148179000004,11.80545585
17586,5685fbea-0d4d-4dba-a5e2-f36ad6192339,13046067.0,19/42/1/1/1/0003,Nigeria,NGA,Kano,Ungogo,0,Tudun Fulani,0,Chiromawa Primary Health Center,NHFR_2024,Public,Local Government,Primary,Health Post,12.0366891846,8.41177940661,GRID3_EHEALTH,2024-11-11,8.41177940700004,12.0366891850001
17587,5c9b46c2-6b2a-4d4e-910b-021fc45d61b5,19821667.0,19/05/1/1/1/0014,Nigeria,NGA,Kano,Bichi,0,Yallami,0,Galaji Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,12.2988129997,8.41184499965,GRID3_EHEALTH,2024-11-11,8.41184500000003,12.2988130000001
17588,6fd466dd-5d21-44b9-b8bd-fb2747c0f6cb,55817722.0,19/15/1/1/1/0016,Nigeria,NGA,Kano,Garum Mallam,0,Makwaro,0,Makwaro Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.7367119997,8.41438300038,GRID3_EHEALTH,2024-11-11,8.41438300000004,11.7367120000001
17589,597c1700-1369-4c1e-ac3e-7b631ff3e3df,44456408.0,19/15/1/1/1/0019,Nigeria,NGA,Kano,Garum Mallam,0,Makwaro,0,Samawa Health Post,NHFR_2024,Public,Local Government,Primary,Health Post,11.726779926,8.41608694154,GRID3_EHEALTH,2024-11-11,8.41608694100006,11.7267799260001
